Unnamed: 0,tickers,market,name,BPS,PER,PBR,EPS,DIV,DPS,티커,상장주식수,외_보유수량,외_지분율,외_한도수량,외_한도소진율,mmt,naverTheme,시가총액,-1,0,1,종가
2020,387570,KOSDAQ,파인메딕스,0.0,0.0,0.0,0.0,0.0,0.0,387570,1000000.0,100000.0,10.0,500000.0,20.0,,['의료기기'],0.0419,,,,7450.0
2021,441270,KOSDAQ,파인엠텍,0.0,0.0,0.0,0.0,0.0,0.0,441270,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['휴대폰부품', '폴더블폰']",0.3729,,,,9450.0
2022,106240,KOSDAQ,파인테크닉스,0.0,0.0,0.0,0.0,0.0,0.0,106240,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['LED'],0.0333,0.001,0.997,0.003,1959.0
2023,131760,KOSDAQ,파인텍,0.0,0.0,0.0,0.0,0.0,0.0,131760,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['터치패널(스마트폰/태블릿PC 등)', '2차전지(장비)', '2차전지', '자동차부품', '양자암호/양자컴퓨팅', '플렉서블 디스플레이', '태양광에너지', '폴더블폰', 'OLED(유기 발광 다이오드)']",0.032,0.711,0.287,0.002,739.0
2024,65690,KOSDAQ,파커스,0.0,0.0,0.0,0.0,0.0,0.0,65690,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['LED'],0.0198,0.055,0.922,0.023,1415.0
2025,140860,KOSDAQ,파크시스템스,0.0,0.0,0.0,0.0,0.0,0.0,140860,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코리아 밸류업 지수(Korea Value-up Index)', '반도체 장비']",1.5882,0.0,0.0,1.0,227000.0
2026,91700,KOSDAQ,파트론,0.0,0.0,0.0,0.0,0.0,0.0,91700,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['바이오인식(생체인식)', '갤럭시 부품주', '스마트폰', '카메라모듈/부품', '자동차부품', '삼성페이', '밸류업(24년 기업가치 제고계획 발표)', 'RFID(NFC 등)', '음성인식']",0.3778,0.008,0.985,0.007,6870.0
2027,32800,KOSDAQ,판타지오,0.0,0.0,0.0,0.0,0.0,0.0,32800,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['음원/음반', '엔터테인먼트']",0.0224,0.003,0.902,0.095,488.0
2028,318010,KOSDAQ,팜스빌,0.0,0.0,0.0,0.0,0.0,0.0,318010,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['건강기능식품', '음식료업종']",0.0275,0.064,0.91,0.026,3480.0
2029,36580,KOSPI,팜스코,0.0,0.0,0.0,0.0,0.0,0.0,36580,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['사료', '아프리카 돼지열병(ASF)', '마켓컬리(kurly)']",0.0864,0.12,0.615,0.265,2355.0
2030,27710,KOSDAQ,팜스토리,0.0,0.0,0.0,0.0,0.0,0.0,27710,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['사료', '스포츠행사 수혜(올림픽, 월드컵 등)', '육계', '여름', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)']",0.1244,0.933,0.067,0.0,1117.0
2031,4720,KOSPI,팜젠사이언스,0.0,0.0,0.0,0.0,0.0,0.0,4720,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['제약업체', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '마이코플라스마 폐렴', '엠폭스(원숭이두창)']",0.0893,0.294,0.685,0.021,4070.0
2032,225590,KOSDAQ,패션플랫폼,0.0,0.0,0.0,0.0,0.0,0.0,225590,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['패션/의류'],0.0222,0.054,0.884,0.062,834.0
2033,54300,KOSDAQ,팬스타엔터프라이즈,0.0,0.0,0.0,0.0,0.0,0.0,54300,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(LFP/리튬인산철)', '퓨리오사AI', '쿠팡(coupang)']",0.079,0.004,0.839,0.157,683.0
2034,68050,KOSDAQ,팬엔터테인먼트,0.0,0.0,0.0,0.0,0.0,0.0,68050,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['엔터테인먼트', '영상콘텐츠']",0.0506,0.0,0.999,0.001,1830.0
2035,28670,KOSPI,팬오션,0.0,0.0,0.0,0.0,0.0,0.0,28670,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['LNG(액화천연가스)', '해운']",2.2291,0.001,,0.999,4170.0
2036,222110,KOSDAQ,팬젠,0.0,0.0,0.0,0.0,0.0,0.0,222110,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['바이오시밀러(복제 바이오의약품)'],0.0711,0.025,0.171,0.803,5270.0
2037,271830,KOSDAQ,팸텍,0.0,0.0,0.0,0.0,0.0,0.0,271830,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트팩토리(스마트공장)', '카메라모듈/부품', '자율주행차', '반도체 장비']",0.0516,,,,1752.0
2038,10820,KOSPI,퍼스텍,0.0,0.0,0.0,0.0,0.0,0.0,10820,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '지능형로봇/인공지능(AI)', 'UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', '방위산업/전쟁 및 테러', '드론(Drone)', 'DMZ 평화공원', '우크라이나 재건']",0.1946,0.0,0.0,1.0,3990.0
2039,263750,KOSDAQ,펄어비스,0.0,0.0,0.0,0.0,0.0,0.0,263750,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['메타버스(Metaverse)', '게임', '모바일게임(스마트폰)']",2.5634,0.049,0.585,0.366,39900.0
2040,251970,KOSDAQ,펌텍코리아,0.0,0.0,0.0,0.0,0.0,0.0,251970,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['화장품'],0.6894,0.0,0.001,0.999,55600.0
2041,1020,KOSPI,페이퍼코리아,0.0,0.0,0.0,0.0,0.0,0.0,1020,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['제지'],0.1098,0.901,0.097,0.002,617.0
2042,168360,KOSDAQ,펨트론,0.0,0.0,0.0,0.0,0.0,0.0,168360,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', 'PCB(FPCB 등)', '2차전지', '반도체 장비']",0.3403,,,,15990.0
2043,87010,KOSDAQ,펩트론,0.0,0.0,0.0,0.0,0.0,0.0,87010,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비만치료제', '치매', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)']",5.3979,0.0,0.03,0.969,231500.0
2044,90080,KOSPI,평화산업,0.0,0.0,0.0,0.0,0.0,0.0,90080,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['방위산업/전쟁 및 테러', '자동차부품', '수소차(연료전지/부품/충전소 등)']",0.054,1.0,0.0,0.0,984.0
2045,10770,KOSPI,평화홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,10770,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['수소차(연료전지/부품/충전소 등)', '지주사']",0.0557,0.031,0.953,0.016,3815.0
2046,64800,KOSDAQ,포니링크,0.0,0.0,0.0,0.0,0.0,0.0,64800,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자율주행차', '증강현실(AR)', 'SNS(소셜네트워크서비스)', '클라우드 컴퓨팅', '모바일솔루션(스마트폰)', '패션/의류']",0.1031,1.0,0.0,0.0,807.0
2047,119500,KOSDAQ,포메탈,0.0,0.0,0.0,0.0,0.0,0.0,119500,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '방위산업/전쟁 및 테러', '풍력에너지', '자동차부품', '농업']",0.0645,0.002,0.364,0.634,5450.0
2048,389140,KOSDAQ,포바이포,0.0,0.0,0.0,0.0,0.0,0.0,389140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['영화', '퓨리오사AI', '영상콘텐츠']",0.0951,,,,6670.0
2049,105760,KOSDAQ,포스뱅크,0.0,0.0,0.0,0.0,0.0,0.0,105760,1000000.0,100000.0,10.0,500000.0,20.0,,['키오스크(KIOSK)'],0.0538,,,,5290.0
2050,22100,KOSPI,포스코DX,0.0,0.0,0.0,0.0,0.0,0.0,22100,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트팩토리(스마트공장)', '4차산업 수혜주', 'SI(시스템통합)', '스마트홈(홈네트워크)', '황사/미세먼지', '스마트그리드(지능형전력망)', '인터넷은행', '코리아 밸류업 지수(Korea Value-up Index)', '전력저장장치(ESS)', '클라우드 컴퓨팅']",5.8761,1.0,0.0,0.0,38650.0
2051,58430,KOSPI,포스코스틸리온,0.0,0.0,0.0,0.0,0.0,0.0,58430,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['철강 주요종목', '전기차']",0.2427,0.035,0.947,0.018,40450.0
2052,9520,KOSDAQ,포스코엠텍,0.0,0.0,0.0,0.0,0.0,0.0,9520,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비철금속', '리튬']",0.8236,0.003,0.648,0.349,19780.0
2053,47050,KOSPI,포스코인터내셔널,0.0,0.0,0.0,0.0,0.0,0.0,47050,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['종합상사', '자원개발', '니켈', '셰일가스(Shale Gas)', '리비안(RIVIAN)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '우크라이나 재건']",10.1507,0.06,0.939,0.001,57700.0
2054,3670,KOSPI,포스코퓨처엠,0.0,0.0,0.0,0.0,0.0,0.0,3670,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['리튬', '2차전지', '2차전지(소재/부품)', '밸류업(24년 기업가치 제고계획 발표)']",17.38,0.971,0.028,0.001,195400.0
2055,189690,KOSDAQ,포시에스,0.0,0.0,0.0,0.0,0.0,0.0,189690,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['클라우드 컴퓨팅', '재택근무/스마트워크', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0564,0.0,0.0,0.999,2065.0
2056,256630,KOSDAQ,포인트엔지니어링,0.0,0.0,0.0,0.0,0.0,0.0,256630,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['OLED(유기 발광 다이오드)', '반도체 장비', 'LED']",0.0585,0.99,0.009,0.001,1009.0
2057,331380,KOSDAQ,포커스에이아이,0.0,0.0,0.0,0.0,0.0,0.0,331380,1000000.0,100000.0,10.0,500000.0,20.0,,"['보안주(물리)', 'CCTV＆DVR']",0.0695,,,,2525.0
2058,208710,KOSDAQ,포톤,0.0,0.0,0.0,0.0,0.0,0.0,208710,1000000.0,100000.0,10.0,500000.0,20.0,,"['바이오인식(생체인식)', '휴대폰부품', '카메라모듈/부품', '양자암호/양자컴퓨팅']",0.0357,,,,2715.0
2059,472850,KOSDAQ,폰드그룹,0.0,0.0,0.0,0.0,0.0,0.0,472850,1000000.0,100000.0,10.0,500000.0,20.0,,['패션/의류'],0.1615,,,,4995.0
2060,39980,KOSDAQ,폴라리스AI,0.0,0.0,0.0,0.0,0.0,0.0,39980,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['제약업체', 'AI 챗봇(챗GPT 등)', '철도', '패션/의류', '우크라이나 재건', 'GTX(수도권 광역급행철도)', '재난/안전(지진/화재 등)']",0.1247,0.0,0.0,1.0,1714.0
2061,41910,KOSDAQ,폴라리스AI파마,0.0,0.0,0.0,0.0,0.0,0.0,41910,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['제약업체'],0.0889,0.0,0.003,0.997,6590.0
2062,234100,KOSDAQ,폴라리스세원,0.0,0.0,0.0,0.0,0.0,0.0,234100,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['리비안(RIVIAN)', '자동차부품', '수소차(연료전지/부품/충전소 등)', '전기차']",0.0899,0.959,0.039,0.002,1282.0
2063,41020,KOSDAQ,폴라리스오피스,0.0,0.0,0.0,0.0,0.0,0.0,41020,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['AI 챗봇(챗GPT 등)', 'NFT(대체불가토큰)', '클라우드 컴퓨팅', '모바일솔루션(스마트폰)', '재택근무/스마트워크', '모바일콘텐츠(스마트폰/태블릿PC)']",0.2143,0.016,0.263,0.72,4310.0
2064,290720,KOSDAQ,푸드나무,0.0,0.0,0.0,0.0,0.0,0.0,290720,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['육계', '음식료업종']",0.0675,0.0,0.999,0.0,1965.0
2065,5670,KOSDAQ,푸드웰,0.0,0.0,0.0,0.0,0.0,0.0,5670,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['음식료업종'],0.0616,0.004,0.987,0.009,6160.0
2066,94940,KOSDAQ,푸른기술,0.0,0.0,0.0,0.0,0.0,0.0,94940,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '4차산업 수혜주', '화폐/금융자동화기기(디지털화폐 등)', '철도', '키오스크(KIOSK)']",0.0797,0.0,0.004,0.995,9540.0
2067,17810,KOSPI,풀무원,0.0,0.0,0.0,0.0,0.0,0.0,17810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(25년 기업가치 제고계획 발표)', '지주사', '음식료업종', '김밥(냉동김밥 등)']",0.5066,0.549,0.408,0.043,13290.0
2068,93380,KOSDAQ,풍강,0.0,0.0,0.0,0.0,0.0,0.0,93380,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['자동차부품'],0.0272,0.05,0.948,0.002,2760.0
2069,23900,KOSDAQ,풍국주정,0.0,0.0,0.0,0.0,0.0,0.0,23900,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['수소차(연료전지/부품/충전소 등)', '주류업(주정, 에탄올 등)']",0.1134,0.002,0.975,0.023,9000.0
2070,103140,KOSPI,풍산,0.0,0.0,0.0,0.0,0.0,0.0,103140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비철금속', '방위산업/전쟁 및 테러', '환율하락 수혜', '화폐/금융자동화기기(디지털화폐 등)', '코리아 밸류업 지수(Korea Value-up Index)', '지주사']",3.6739,0.004,0.025,0.971,131100.0
2071,5810,KOSPI,풍산홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,5810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비철금속', '방위산업/전쟁 및 테러', '지주사']",0.5723,0.0,0.047,0.952,39700.0
2072,371950,KOSDAQ,풍원정밀,0.0,0.0,0.0,0.0,0.0,0.0,371950,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['OLED(유기 발광 다이오드)', '日 수출 규제(국산화 등)']",0.2748,0.057,0.943,,12130.0
2073,370090,KOSDAQ,퓨런티어,0.0,0.0,0.0,0.0,0.0,0.0,370090,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['카메라모듈/부품', '자율주행차']",0.1373,,,,16050.0
2074,445180,KOSDAQ,퓨릿,0.0,0.0,0.0,0.0,0.0,0.0,445180,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['반도체 재료/부품'],0.1521,,,,8850.0
2075,220100,KOSDAQ,퓨쳐켐,0.0,0.0,0.0,0.0,0.0,0.0,220100,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '치매']",0.5539,0.0,0.999,0.0,24700.0
2076,334970,KOSDAQ,프레스티지바이오로직스,0.0,0.0,0.0,0.0,0.0,0.0,334970,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['제약업체', '바이오시밀러(복제 바이오의약품)']",0.2387,0.264,,0.736,3070.0
2077,950210,KOSPI,프레스티지바이오파마,0.0,0.0,0.0,0.0,0.0,0.0,950210,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['제약업체', '바이오시밀러(복제 바이오의약품)']",0.7337,0.0,,1.0,12210.0
2078,321260,KOSDAQ,프로이천,0.0,0.0,0.0,0.0,0.0,0.0,321260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['OLED(유기 발광 다이오드)', '반도체 장비']",0.0483,0.087,0.903,0.01,1714.0
2079,53610,KOSDAQ,프로텍,0.0,0.0,0.0,0.0,0.0,0.0,53610,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['아이폰', '반도체 장비', '전자파', 'LED장비']",0.3932,0.003,0.995,0.002,35750.0
2080,468530,KOSDAQ,프로티나,0.0,0.0,0.0,0.0,0.0,0.0,468530,1000000.0,100000.0,10.0,500000.0,20.0,,['2025 하반기 신규상장'],0.9582,,,,87600.0
2081,303360,KOSDAQ,프로티아,0.0,0.0,0.0,0.0,0.0,0.0,303360,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['의료기기', '백신/진단시약/방역(신종플루, AI 등)']",0.0724,0.996,0.003,0.001,5630.0
2082,377220,KOSDAQ,프롬바이오,0.0,0.0,0.0,0.0,0.0,0.0,377220,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '화장품', '건강기능식품']",0.0336,0.997,,0.003,1188.0
2083,335810,KOSDAQ,프리시젼바이오,0.0,0.0,0.0,0.0,0.0,0.0,335810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['의료기기', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",0.0479,0.996,,0.004,2670.0
2084,53160,KOSDAQ,프리엠스,0.0,0.0,0.0,0.0,0.0,0.0,53160,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['화폐/금융자동화기기(디지털화폐 등)', '건설기계', '우크라이나 재건']",0.0402,0.001,0.956,0.043,6700.0
2085,405000,KOSDAQ,플라즈맵,0.0,0.0,0.0,0.0,0.0,0.0,405000,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['의료기기'],0.022,,,,5750.0
2086,75130,KOSDAQ,플랜티넷,0.0,0.0,0.0,0.0,0.0,0.0,75130,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['창투사', '딥페이크(deepfake)', '보안주(정보)', '모바일콘텐츠(스마트폰/태블릿PC)']",0.039,0.0,0.004,0.996,2350.0
2087,237820,KOSDAQ,플레이디,0.0,0.0,0.0,0.0,0.0,0.0,237820,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['광고'],0.0577,0.713,,0.287,4505.0
2088,23770,KOSDAQ,플레이위드,0.0,0.0,0.0,0.0,0.0,0.0,23770,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['게임', '모바일게임(스마트폰)']",0.028,0.912,0.087,0.002,3140.0
2089,19570,KOSDAQ,플루토스,0.0,0.0,0.0,0.0,0.0,0.0,19570,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['창투사'],0.0179,0.168,0.825,0.007,268.0
2090,300080,KOSDAQ,플리토,0.0,0.0,0.0,0.0,0.0,0.0,300080,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['AI 챗봇(챗GPT 등)'],0.2675,0.001,0.025,0.974,16210.0
2091,33790,KOSDAQ,피노,0.0,0.0,0.0,0.0,0.0,0.0,33790,1000000.0,100000.0,10.0,500000.0,20.0,,"['2차전지', '2차전지(소재/부품)', '통신장비']",0.3503,,,,5150.0
2092,32580,KOSDAQ,피델릭스,0.0,0.0,0.0,0.0,0.0,0.0,32580,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['휴대폰부품', '스마트폰', '국내 상장 중국기업']",0.0355,0.001,0.021,0.978,1073.0
2093,51380,KOSDAQ,피씨디렉트,0.0,0.0,0.0,0.0,0.0,0.0,51380,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['드론(Drone)'],0.0309,0.389,0.609,0.002,2020.0
2094,452450,KOSDAQ,피아이이,0.0,0.0,0.0,0.0,0.0,0.0,452450,1000000.0,100000.0,10.0,500000.0,20.0,,"['스마트팩토리(스마트공장)', '지능형로봇/인공지능(AI)', '2차전지', '유리 기판']",0.2321,,,,6470.0
2095,237750,KOSDAQ,피앤씨테크,0.0,0.0,0.0,0.0,0.0,0.0,237750,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트그리드(지능형전력망)', '철도', '전력설비']",0.0261,0.419,0.537,0.044,4025.0
2096,460940,KOSDAQ,피앤에스로보틱스,0.0,0.0,0.0,0.0,0.0,0.0,460940,1000000.0,100000.0,10.0,500000.0,20.0,,"['지능형로봇/인공지능(AI)', '고령화 사회(노인복지)', '의료기기']",0.1554,,,,11730.0
2097,319660,KOSDAQ,피에스케이,0.0,0.0,0.0,0.0,0.0,0.0,319660,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['3D 낸드(NAND)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '시스템반도체', 'HBM(고대역폭메모리)', '반도체 장비']",1.1948,0.811,0.13,0.059,41250.0
2098,31980,KOSDAQ,피에스케이홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,31980,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['3D 낸드(NAND)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', 'HBM(고대역폭메모리)', '반도체 장비']",1.1428,0.917,0.08,0.003,53000.0
2099,2230,KOSDAQ,피에스텍,0.0,0.0,0.0,0.0,0.0,0.0,2230,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트홈(홈네트워크)', '스마트그리드(지능형전력망)', '전기차', '전기차(충전소/충전기)']",0.217,0.003,0.241,0.756,11260.0
2100,43370,KOSDAQ,피에이치에이,0.0,0.0,0.0,0.0,0.0,0.0,43370,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['리비안(RIVIAN)', '자동차부품']",0.2425,0.001,0.975,0.024,11550.0
2101,239890,KOSDAQ,피엔에이치테크,0.0,0.0,0.0,0.0,0.0,0.0,239890,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['OLED(유기 발광 다이오드)'],0.05,0.012,0.822,0.166,5040.0
2102,347740,KOSDAQ,피엔케이피부임상연구센타,0.0,0.0,0.0,0.0,0.0,0.0,347740,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['화장품'],0.0745,0.0,,1.0,2485.0
2103,137400,KOSDAQ,피엔티,0.0,0.0,0.0,0.0,0.0,0.0,137400,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', '2차전지', '리비안(RIVIAN)', '전력저장장치(ESS)', 'OLED(유기 발광 다이오드)']",0.8915,0.554,0.427,0.019,37550.0
2104,257370,KOSDAQ,피엔티엠에스,0.0,0.0,0.0,0.0,0.0,0.0,257370,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', '2차전지', 'OLED(유기 발광 다이오드)']",0.0402,0.0,0.999,0.001,3215.0
2105,147760,KOSDAQ,피엠티,0.0,0.0,0.0,0.0,0.0,0.0,147760,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['반도체 재료/부품'],0.0336,0.258,0.605,0.138,3110.0
2106,128660,KOSDAQ,피제이메탈,0.0,0.0,0.0,0.0,0.0,0.0,128660,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['비철금속'],0.074,0.003,0.996,0.001,2985.0
2107,6140,KOSDAQ,피제이전자,0.0,0.0,0.0,0.0,0.0,0.0,6140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '고령화 사회(노인복지)', '보안주(물리)', '의료기기']",0.1495,0.02,0.886,0.093,9970.0
2108,304840,KOSDAQ,피플바이오,0.0,0.0,0.0,0.0,0.0,0.0,304840,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '치매']",0.0249,0.704,,0.296,1175.0
2109,87600,KOSDAQ,픽셀플러스,0.0,0.0,0.0,0.0,0.0,0.0,87600,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['카메라모듈/부품', '보안주(물리)']",0.0496,0.992,0.007,0.001,6080.0
2110,291810,KOSDAQ,핀텔,0.0,0.0,0.0,0.0,0.0,0.0,291810,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['지능형로봇/인공지능(AI)', '보안주(정보)']",0.0278,,,,2450.0
2111,378340,KOSDAQ,필에너지,0.0,0.0,0.0,0.0,0.0,0.0,378340,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', '2차전지']",0.2605,,,,12140.0
2112,161580,KOSDAQ,필옵틱스,0.0,0.0,0.0,0.0,0.0,0.0,161580,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', 'PCB(FPCB 등)', '2차전지', '플렉서블 디스플레이', '유리 기판', 'OLED(유기 발광 다이오드)']",0.9829,0.557,0.381,0.062,42000.0
2113,347770,KOSDAQ,핌스,0.0,0.0,0.0,0.0,0.0,0.0,347770,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['OLED(유기 발광 다이오드)'],0.0245,1.0,,0.0,1074.0
2114,163730,KOSDAQ,핑거,0.0,0.0,0.0,0.0,0.0,0.0,163730,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['메타버스(Metaverse)', 'STO(토큰증권 발행)', 'NFT(대체불가토큰)', '모바일솔루션(스마트폰)', '핀테크(FinTech)', '웹툰', '마이데이터', '스테이블코인', '모바일콘텐츠(스마트폰/태블릿PC)']",0.1019,0.0,,1.0,10840.0
2115,417180,KOSDAQ,핑거스토리,0.0,0.0,0.0,0.0,0.0,0.0,417180,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['웹툰', '모바일콘텐츠(스마트폰/태블릿PC)']",0.032,,,,1824.0
2116,454640,KOSDAQ,하나29호스팩,0.0,0.0,0.0,0.0,0.0,0.0,454640,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['기업인수목적회사(SPAC)'],0.0113,,,,2102.0
2117,469880,KOSDAQ,하나30호스팩,0.0,0.0,0.0,0.0,0.0,0.0,469880,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['기업인수목적회사(SPAC)'],0.0151,,,,2080.0
2118,469900,KOSDAQ,하나31호스팩,0.0,0.0,0.0,0.0,0.0,0.0,469900,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0115,,,,2065.0
2119,475240,KOSDAQ,하나32호스팩,0.0,0.0,0.0,0.0,0.0,0.0,475240,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0067,,,,2120.0
2120,475250,KOSDAQ,하나33호스팩,0.0,0.0,0.0,0.0,0.0,0.0,475250,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0077,,,,2090.0
2121,484130,KOSDAQ,하나34호스팩,0.0,0.0,0.0,0.0,0.0,0.0,484130,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0093,,,,2065.0
2122,86790,KOSPI,하나금융지주,0.0,0.0,0.0,0.0,0.0,0.0,86790,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['STO(토큰증권 발행)', '코리아 밸류업 지수(Korea Value-up Index)', '토스(toss)', '밸류업(24년 기업가치 제고계획 발표)', '지주사', '은행']",26.7749,0.0,0.001,0.999,96200.0
